anime_key,anime_id,anime_title,status,rating,airing,aired_from,aired_to,is_current,current_as_of,expired
1673,21771,Romantica Clock,Finished Airing,G - All Ages,False,2014-02-04,2014-02-25,True,2022-03-11,
1674,21773,Sugar*Soldier,Finished Airing,G - All Ages,False,2014-01-14,2014-01-28,True,2022-03-11,
1675,21775,Yugami-kun ni wa Tomodachi ga Inai,Finished Airing,PG-13 - Teens 13 or older,False,2013-11-26,2014-09-18,True,2022-03-11,
1676,21781,Tsubasa to Hotaru,Finished Airing,G - All Ages,False,2014-03-16,,True,2022-03-11,
1677,21797,Chuunibyou demo Koi ga Shitai! Ren Lite,Finished Airing,PG-13 - Teens 13 or older,False,2013-12-26,2014-03-16,True,2022-03-11,
1678,21809,Kenzen Robo Daimidaler,Finished Airing,R+ - Mild Nudity,False,2014-04-05,2014-06-21,True,2022-03-11,
1679,21821,Fuuun Ishin Dai☆Shogun,Finished Airing,R - 17+ (violence & profanity),False,2014-04-10,2014-06-26,True,2022-03-11,
1680,21831,Dracula no Uta,Finished Airing,G - All Ages,False,1975-08-02,,True,2022-03-11,
1681,21833,Higenashi Gogejabaru,Finished Airing,G - All Ages,False,1974-06-03,,True,2022-03-11,
1682,21835,Majin Bone,Finished Airing,PG-13 - Teens 13 or older,False,2014-04-01,2015-03-31,True,2022-03-11,
1683,21843,Shingeki no Bahamut: Genesis,Finished Airing,R - 17+ (violence & profanity),False,2014-10-06,2014-12-29,True,2022-03-11,
1684,21845,Ushinawareta Mirai wo Motomete,Finished Airing,PG-13 - Teens 13 or older,False,2014-10-04,2014-12-20,True,2022-03-11,
1685,21851,Tesagure! Bukatsumono Encore,Finished Airing,PG-13 - Teens 13 or older,False,2014-01-12,2014-03-30,True,2022-03-11,
1686,21853,Love Live! School Idol Project Recap,Finished Airing,PG-13 - Teens 13 or older,False,2013-12-25,,True,2022-03-11,
1687,21855,Hanamonogatari,Finished Airing,R - 17+ (violence & profanity),False,2014-08-16,,True,2022-03-11,
1688,21861,Airy Me,Finished Airing,PG-13 - Teens 13 or older,False,2013-07-17,,True,2022-03-11,
1689,21863,Mangaka-san to Assistant-san to The Animation,Finished Airing,PG-13 - Teens 13 or older,False,2014-04-08,2014-06-24,True,2022-03-11,
1690,21867,The Disappearance of Conan Edogawa: The Worst Two Days in History,Finished Airing,PG-13 - Teens 13 or older,False,2014-12-26,,True,2022-03-11,
1691,21869,Tarepanda,Finished Airing,G - All Ages,False,2000-07-25,,True,2022-03-11,
1692,21875,Chou Akuukan Bouheki Cheese Napolitan,Finished Airing,PG-13 - Teens 13 or older,False,2013-12-29,,True,2022-03-11,
1693,21877,High Score Girl,Finished Airing,PG-13 - Teens 13 or older,False,2018-07-14,2018-09-29,True,2022-03-11,
1694,21879,Sword Art Online: Sword Art Offline - Extra Edition,Finished Airing,PG-13 - Teens 13 or older,False,2014-04-23,,True,2022-03-11,
1695,21881,Sword Art Online II,Finished Airing,PG-13 - Teens 13 or older,False,2014-07-05,2014-12-20,True,2022-03-11,
1696,21891,Natsumi Step!,Finished Airing,G - All Ages,False,2003-01-01,,True,2022-03-11,
1697,21899,Gintama: Yorinuki Gintama-san on Theater 2D,Finished Airing,PG-13 - Teens 13 or older,False,2012-08-26,,True,2022-03-11,
1698,21913,Kanbee-kun ga Yuku,Finished Airing,PG - Children,False,2014-01-02,2014-01-03,True,2022-03-11,
1699,21933,Sore Ike! Anpanman: Anpanman to Happy Otanjoubi,Finished Airing,PG - Children,False,1995-07-29,,True,2022-03-11,
1700,21935,Sore Ike! Anpanman: Anpanman to Okashi na Nakama,Finished Airing,PG - Children,False,1998-07-25,,True,2022-03-11,
1701,21937,Sore Ike! Anpanman: Anpanman to Yukai na Nakama-tachi,Finished Airing,PG - Children,False,1992-03-14,,True,2022-03-11,
1702,21939,Mushishi Zoku Shou,Finished Airing,PG-13 - Teens 13 or older,False,2014-04-05,2014-06-21,True,2022-03-11,
1703,21941,Sore Ike! Anpanman: Anpanman no Jin-Jin-Jingle Bells,Finished Airing,PG - Children,False,2005-12-23,,True,2022-03-11,
1704,21943,Sore Ike! Anpanman: Baikinman to 3 Bai Punch,Finished Airing,PG - Children,False,1996-07-13,,True,2022-03-11,
1705,21945,Sore Ike! Anpanman: Baikinman vs. Baikinman!?,Finished Airing,PG - Children,False,2009-07-04,,True,2022-03-11,
1706,21947,Sore Ike! Anpanman: Gomira no Hoshi,Finished Airing,PG - Children,False,2001-07-14,,True,2022-03-11,
1707,21951,Sore Ike! Anpanman: Hiya Hiya Hiyariko to Bafu Bafu Baikinman,Finished Airing,PG - Children,False,2008-07-12,,False,2022-03-11,2022-05-11
1708,21953,Sore Ike! Anpanman: Horrorman to Hora Horako,Finished Airing,PG - Children,False,2007-07-14,,True,2022-03-11,
1709,21955,Sore Ike! Anpanman: Kokin-chan to Namida no Christmas,Finished Airing,PG - Children,False,2007-12-21,,True,2022-03-11,
1710,21957,Sore Ike! Anpanman: Kokin-chan to Aoi Namida,Finished Airing,PG - Children,False,2006-07-15,,True,2022-03-11,
1711,21959,Sore Ike! Anpanman: Kuroyuki-hime to Mote Mote Baikinman,Finished Airing,PG - Children,False,2005-07-16,,True,2022-03-11,
1712,21961,Sore Ike! Anpanman: Minna Atsumare! Anpanman World,Finished Airing,PG - Children,False,1994-07-16,,True,2022-03-11,
1713,21963,Sore Ike! Anpanman: Tsukiko to Shiratama - Tokimeki Dancing,Finished Airing,PG - Children,False,2004-07-17,,True,2022-03-11,
1714,21967,Sore Ike! Anpanman: Yousei Rinrin no Himitsu,Finished Airing,PG - Children,False,2008-07-12,,True,2022-03-11,
1715,21969,Sore Ike! Anpanman: Yumeneko no Kuni no Nyanii,Finished Airing,PG - Children,False,2004-07-17,,True,2022-03-11,
1716,21971,Sore Ike! Anpanman: Yuuki no Hana ga Hiraku Toki,Finished Airing,PG - Children,False,1999-07-24,,True,2022-03-11,
1717,21973,Sore Ike! Anpanman: Anpanman to Oyakusoku,Finished Airing,PG - Children,False,1998-02-01,1998-03-01,True,2022-03-11,
1718,21975,Sore Ike! Anpanman: Outa to Teasobi Tanoshii ne,Finished Airing,PG - Children,False,2000-03-20,2000-11-22,True,2022-03-11,
1719,21981,Pic-lele,Finished Airing,PG - Children,False,2013-12-07,2014-03-29,True,2022-03-11,
1720,21995,Ao Haru Ride,Finished Airing,PG-13 - Teens 13 or older,False,2014-07-08,2014-09-23,True,2022-03-11,
1721,21997,Duel Masters Victory V,Finished Airing,PG-13 - Teens 13 or older,False,2012-04-07,2013-03-30,True,2022-03-11,
1722,21999,Duel Masters Victory V3,Finished Airing,PG-13 - Teens 13 or older,False,2013-04-06,2014-03-29,True,2022-03-11,
1723,22013,Koukaku Kidoutai Nyuumon Arise,Finished Airing,PG-13 - Teens 13 or older,False,2014-01-07,2014-07-01,True,2022-03-11,
1724,22031,Samurai Gun Special,Finished Airing,R - 17+ (violence & profanity),False,2005-06-29,,True,2022-03-11,
1725,22035,Sore Ike! Anpanman: Lyrical☆Magical Mahou no Gakkou,Finished Airing,PG - Children,False,1994-07-20,,True,2022-03-11,
1726,22037,Sore Ike! Anpanman: Dokin-chan no Dokidoki Calendar,Finished Airing,PG - Children,False,1991-07-20,,True,2022-03-11,
1727,22043,Fairy Tail (2014),Finished Airing,PG-13 - Teens 13 or older,False,2014-04-05,2016-03-26,True,2022-03-11,
1728,22049,Just Awake,Finished Airing,G - All Ages,False,2012-05-07,,True,2022-03-11,
1729,22053,Gakkou no Kaidan (OVA),Finished Airing,PG-13 - Teens 13 or older,False,2005-07-06,2009-08-15,True,2022-03-11,
1730,22055,Gakkou no Kaidan Recaps,Finished Airing,PG-13 - Teens 13 or older,False,2000-11-15,2001-01-03,True,2022-03-11,
1731,22057,"Inari, Konkon, Koi Iroha.: Inari, Konkon, Semishigure.",Finished Airing,PG-13 - Teens 13 or older,False,2014-06-26,,True,2022-03-11,
1732,22059,Kakumeiteki Broadway Shugisha Doumei,Finished Airing,PG-13 - Teens 13 or older,False,2013-12-19,,True,2022-03-11,
1733,22065,T-Rex,Finished Airing,G - All Ages,False,1992-09-14,1993-01-23,True,2022-03-11,
1734,22071,Mikakunin de Shinkoukei: Mite. Are ga Watashitachi no Tomatteiru Ryokan yo.,Finished Airing,PG-13 - Teens 13 or older,False,2014-03-19,,True,2022-03-11,
1735,22093,Mayonaka wa Junketsu,Finished Airing,PG - Children,False,2001-03-28,,True,2022-03-11,
1736,22097,Magi: Sinbad no Bouken,Finished Airing,PG-13 - Teens 13 or older,False,2014-05-14,2015-07-15,True,2022-03-11,
1737,22099,Hero Bank,Finished Airing,PG - Children,False,2014-04-07,2015-03-30,True,2022-03-11,
1738,22101,Soredemo Sekai wa Utsukushii,Finished Airing,PG-13 - Teens 13 or older,False,2014-04-06,2014-06-29,True,2022-03-11,
1739,22111,Kattobase! Dreamers: Carp Tanjou Monogatari,Finished Airing,None,False,1994-01-22,,True,2022-03-11,
1740,22113,Kyoukaisenjou no Horizon: Kyokutou Naruhodo Kouza,Finished Airing,PG-13 - Teens 13 or older,False,2011-08-07,2011-09-29,True,2022-03-11,
1741,22117,Witch Craft Works: Takamiya-kun to Imouto no Warudakumi,Finished Airing,PG-13 - Teens 13 or older,False,2015-01-07,,True,2022-03-11,
1742,22123,Inugami-san to Nekoyama-san,Finished Airing,PG-13 - Teens 13 or older,False,2014-04-11,2014-06-27,True,2022-03-11,
1743,22125,Kuroko no Basket: Mou Ikkai Yarimasen ka,Finished Airing,PG-13 - Teens 13 or older,False,2014-06-20,,True,2022-03-11,
1744,22131,Train Heroes Movie,Finished Airing,G - All Ages,False,2014-02-22,,True,2022-03-11,
1745,22135,Ping Pong the Animation,Finished Airing,PG-13 - Teens 13 or older,False,2014-04-11,2014-06-20,True,2022-03-11,
1746,22137,Toukiden: The Age of Demons - Introduction,Finished Airing,PG-13 - Teens 13 or older,False,2013-06-26,,True,2022-03-11,
1747,22145,Kuroshitsuji: Book of Circus,Finished Airing,R - 17+ (violence & profanity),False,2014-07-11,2014-09-12,True,2022-03-11,
1748,22147,Amagi Brilliant Park,Finished Airing,PG-13 - Teens 13 or older,False,2014-10-07,2014-12-26,True,2022-03-11,
1749,22157,Yasashii Kinyoubi,Finished Airing,R+ - Mild Nudity,False,1975-01-01,,True,2022-03-11,
1750,22159,"Yami no Kioku, Yume no Inei",Finished Airing,R+ - Mild Nudity,False,2000-01-01,,True,2022-03-11,
1751,22161,Scrap Diary,Finished Airing,R+ - Mild Nudity,False,2002-01-01,,True,2022-03-11,
1752,22163,Natsu no Shisen 1942,Finished Airing,PG-13 - Teens 13 or older,False,2002-01-01,,True,2022-03-11,
1753,22165,Chirico,Finished Airing,PG-13 - Teens 13 or older,False,2008-04-01,,True,2022-03-11,
1754,22167,Goldfish Fetish,Finished Airing,PG-13 - Teens 13 or older,False,2002-01-01,,True,2022-03-11,
1755,22169,Fetish Doll,Finished Airing,R+ - Mild Nudity,False,2003-01-01,,True,2022-03-11,
1756,22171,Tanaami Keiichi no Shouzou,Finished Airing,PG-13 - Teens 13 or older,False,2003-01-01,,True,2022-03-11,
1757,22173,Yume 10 Yoru,Finished Airing,R+ - Mild Nudity,False,2004-01-01,,True,2022-03-11,
1758,22175,The Harmonic Gleam Vibration,Finished Airing,PG-13 - Teens 13 or older,False,2005-01-01,,True,2022-03-11,
1759,22177,Madonna (Movie),Finished Airing,R+ - Mild Nudity,False,2005-01-01,,True,2022-03-11,
1760,22179,Aki no Puzzle,Finished Airing,R+ - Mild Nudity,False,2003-01-01,,True,2022-03-11,
1761,22181,Shunga,Finished Airing,R+ - Mild Nudity,False,2009-01-01,,True,2022-03-11,
1762,22189,Futsuu no Joshikousei ga [Locodol] Yattemita.,Finished Airing,PG-13 - Teens 13 or older,False,2014-07-04,2014-09-19,True,2022-03-11,
1763,22197,Yuuto-kun ga Iku Movie,Finished Airing,PG - Children,False,2014-05-31,,True,2022-03-11,
1764,22199,Akame ga Kill!,Finished Airing,R - 17+ (violence & profanity),False,2014-07-07,2014-12-15,True,2022-03-11,
1765,22205,Be Blues! Ao ni Nare,Finished Airing,G - All Ages,False,2013-06-12,,True,2022-03-11,
1766,22215,Pretty Rhythm: All Star Selection,Finished Airing,PG - Children,False,2014-04-05,2014-06-14,True,2022-03-11,
1767,22219,Warera Salaryman Tou,Finished Airing,G - All Ages,False,1970-10-07,1971-03-31,True,2022-03-11,
1768,22221,Monoshiri Daigaku: Ashita no Calendar,Finished Airing,G - All Ages,False,1966-07-01,1970-08-02,True,2022-03-11,
1769,22225,Momo Kyun Sword,Finished Airing,R+ - Mild Nudity,False,2014-07-09,2014-09-24,True,2022-03-11,
1770,22231,Tenshi no Shippo Chu!: Tenshi no Utagoe,Finished Airing,PG-13 - Teens 13 or older,False,2004-01-22,,True,2022-03-11,
1771,22239,Mahou no Yousei Persia Pilot,Finished Airing,PG - Children,False,2003-05-23,,True,2022-03-11,
1772,22241,Ribbon no Kishi Pilot,Finished Airing,G - All Ages,False,1966-11-28,,True,2022-03-11,
1773,22247,Azumi Mamma★Mia,Finished Airing,None,False,1997-07-07,1997-10-02,True,2022-03-11,
1774,22249,Yodaka no Hoshi,Finished Airing,G - All Ages,False,2013-01-01,,True,2022-03-11,
1775,22255,Kanojo no Dokushinshatachi ni Yotte Hadaka ni Sareta Seifuku no Shojo Kenkyuu,Finished Airing,R+ - Mild Nudity,False,1972-01-01,,True,2022-03-11,
1776,22265,Free!: Eternal Summer,Finished Airing,PG-13 - Teens 13 or older,False,2014-07-03,2014-09-25,False,2022-03-11,2022-05-11
1777,22271,Aries: Shinwa no Seizakyuu,Finished Airing,PG-13 - Teens 13 or older,False,1990-10-01,,True,2022-03-11,
1778,22273,Selector Infected WIXOSS,Finished Airing,R - 17+ (violence & profanity),False,2014-04-04,2014-06-20,True,2022-03-11,
1779,22275,OL Kaizou Kouza,Finished Airing,R+ - Mild Nudity,False,1990-09-01,,True,2022-03-11,
1780,22279,Watashitachi no Kurashi to Doboku,Finished Airing,G - All Ages,False,2001-11-01,,True,2022-03-11,
1781,22293,Mahou no Yousei Persia: Escape!,Finished Airing,R+ - Mild Nudity,False,1999-03-25,,True,2022-03-11,
1782,22295,Juuza Engi: Engetsu Sangokuden - Gaiden Youzhou Genya,Finished Airing,PG-13 - Teens 13 or older,False,2014-11-28,,True,2022-03-11,
1783,22297,Fate/stay night: Unlimited Blade Works,Finished Airing,R - 17+ (violence & profanity),False,2014-10-12,2014-12-28,True,2022-03-11,
1784,22313,Shinken Densetsu: Tight Road,Finished Airing,PG-13 - Teens 13 or older,False,1994-10-07,1994-12-28,True,2022-03-11,
1785,22319,Tokyo Ghoul,Finished Airing,R - 17+ (violence & profanity),False,2014-07-04,2014-09-19,True,2022-03-11,
1786,22325,Ningen Kakumei,Finished Airing,PG-13 - Teens 13 or older,False,1995-01-01,2004-01-01,True,2022-03-11,
1787,22327,Himalaya no Hikari no Oukoku,Finished Airing,G - All Ages,False,1999-07-10,,True,2022-03-11,
1788,22329,Daisougen to Hakuba,Finished Airing,G - All Ages,False,2000-07-01,,True,2022-03-11,
1789,22335,Teekyuu 3 Specials,Finished Airing,PG-13 - Teens 13 or older,False,2014-01-24,,True,2022-03-11,
1790,22345,Funny Pets 2nd Season,Finished Airing,PG-13 - Teens 13 or older,False,2006-10-09,2006-12-25,True,2022-03-11,
1791,22359,Sanzoku no Musume Ronja,Finished Airing,G - All Ages,False,2014-10-11,2015-03-28,True,2022-03-11,
1792,22361,Shichinin no Nana: Oshougatsu Da yo! 7 x 7 = 49-nin no Nana?,Finished Airing,PG-13 - Teens 13 or older,False,2002-10-02,,True,2022-03-11,
1793,22377,Wonder Momo,Finished Airing,PG-13 - Teens 13 or older,False,2014-02-06,2014-03-06,True,2022-03-11,
1794,22381,Nandaka Velonica,Finished Airing,G - All Ages,False,2014-03-10,2014-03-21,True,2022-03-11,
1795,22385,a_caFe,Finished Airing,G - All Ages,False,2002-01-01,,True,2022-03-11,
1796,22391,Ring Ring Boy,Finished Airing,G - All Ages,False,1963-01-01,,True,2022-03-11,
1797,22393,Sora e,Finished Airing,G - All Ages,False,2005-02-04,,True,2022-03-11,
1798,22411,Asa ga Kuru mae ni: Sasurai Version,Finished Airing,G - All Ages,False,2010-09-22,,True,2022-03-11,
1799,22413,Nihon Mukashibanashi: Warashibe Chouja,Finished Airing,G - All Ages,False,1966-01-01,,True,2022-03-11,
1800,22415,Aoi Heya,Finished Airing,G - All Ages,False,2001-01-01,,True,2022-03-11,
1801,22417,Quantum Leap,Finished Airing,PG-13 - Teens 13 or older,False,2000-06-28,,True,2022-03-11,
1802,22419,Acchi wa Kocchi,Finished Airing,R - 17+ (violence & profanity),False,1961-01-01,,True,2022-03-11,
1803,22421,Licca-chan to Mahou no Kuni,Finished Airing,G - All Ages,False,2009-10-09,2009-11-20,True,2022-03-11,
1804,22427,Computer Obaachan,Finished Airing,G - All Ages,False,1981-12-07,,True,2022-03-11,
1805,22433,Break Blade,Finished Airing,R - 17+ (violence & profanity),False,2014-04-06,2014-06-22,True,2022-03-11,
1806,22435,New Mobile Report Gundam Wing: Frozen Teardrop Picture Drama - Aratanaru Tatakai,Finished Airing,PG-13 - Teens 13 or older,False,2014-01-29,,True,2022-03-11,
1807,22439,Hello Kitty: Ringo no Mori no Mystery,Finished Airing,PG - Children,False,2007-01-02,2007-03-27,True,2022-03-11,
1808,22441,Hello Kitty: Ringo no Mori to Parallel Town,Finished Airing,PG - Children,False,2007-10-02,2008-03-25,True,2022-03-11,
1809,22443,Hello Kitty no Alps no Shoujo Heidi,Finished Airing,G - All Ages,False,1993-08-21,,True,2022-03-11,
1810,22445,Hello Kitty no Yappari Mama ga Suki,Finished Airing,G - All Ages,False,1992-08-21,,True,2022-03-11,
1811,22447,Hello Kitty no Momotarou,Finished Airing,G - All Ages,False,2001-10-26,,True,2022-03-11,
1812,22449,Hello Kitty no Nagagutsu wo Naita Neko,Finished Airing,G - All Ages,False,2001-12-21,,True,2022-03-11,
1813,22451,Bad Badtz-Maru no Ookami ga Kita!,Finished Airing,G - All Ages,False,2001-07-20,,True,2022-03-11,
1814,22455,Hello Kitty no Circus ga Yatte Kita,Finished Airing,G - All Ages,False,1992-07-21,,True,2022-03-11,
1815,22457,Hello Kitty no Fushigi na Mizuumi,Finished Airing,G - All Ages,False,1991-01-01,,True,2022-03-11,
1816,22459,Hello Kitty no Shoukoujo,Finished Airing,G - All Ages,False,1994-07-21,,True,2022-03-11,
1817,22461,Hello Kitty no Yume Dorobou,Finished Airing,G - All Ages,False,1993-12-21,,True,2022-03-11,
1818,22465,KutsuDaru.,Finished Airing,PG - Children,False,2014-04-02,2015-09-16,True,2022-03-11,
1819,22467,Minihams no Ai no Uta,Finished Airing,G - All Ages,False,2002-02-27,,True,2022-03-11,
1820,22469,Minihams no Kekkon Song,Finished Airing,G - All Ages,False,2002-12-04,,True,2022-03-11,
1821,22471,Mirakururun Grand Purin!,Finished Airing,G - All Ages,False,2003-12-26,,True,2022-03-11,
1822,22473,Pi~hyara Kouta,Finished Airing,G - All Ages,False,2003-12-26,,True,2022-03-11,
1823,22477,Hello Kitty no Tomatta Big Ben,Finished Airing,G - All Ages,False,1992-07-21,,True,2022-03-11,
1824,22479,Hello Kitty no Mahou no Ringo,Finished Airing,G - All Ages,False,1992-09-21,,True,2022-03-11,
1825,22481,Hello Kitty no Kieta Santa-san no Boushi,Finished Airing,G - All Ages,False,1992-11-01,,True,2022-03-11,
1826,22483,Hello Kitty no Sanbiki no Kobuta,Finished Airing,G - All Ages,False,2001-12-21,,True,2022-03-11,
1827,22485,Hello Kitty no Yuki no Joou,Finished Airing,G - All Ages,False,2001-12-21,,True,2022-03-11,
1828,22487,Hello Kitty no Match Uri Shoujo,Finished Airing,G - All Ages,False,2001-11-23,,True,2022-03-11,
1829,22489,Hello Kitty no Hansel to Gretel,Finished Airing,G - All Ages,False,2001-08-24,,True,2022-03-11,
1830,22491,Hello Kitty no Ou-sama no Mimi wa Roba no Mimi,Finished Airing,G - All Ages,False,2001-07-20,,True,2022-03-11,
1831,22493,Pochacco no Jack to Mame no Ki,Finished Airing,G - All Ages,False,2001-07-20,,True,2022-03-11,
1832,22495,Hello Kitty no Yume no Oshiro no Ouji-sama,Finished Airing,G - All Ages,False,1994-02-21,,True,2022-03-11,
1833,22497,Hello Kitty no Kaguya-hime,Finished Airing,G - All Ages,False,1993-09-21,,True,2022-03-11,
1834,22499,Kitty to Mimmy no Happy Birthday,Finished Airing,G - All Ages,False,1989-09-27,,True,2022-03-11,
1835,22503,Washimo,Finished Airing,G - All Ages,False,2014-03-10,2014-03-21,True,2022-03-11,
1836,22507,Initial D Final Stage,Finished Airing,PG-13 - Teens 13 or older,False,2014-05-16,2014-06-22,True,2022-03-11,
1837,22509,Manga Nihonshi (NHK Han),Finished Airing,G - All Ages,False,1992-04-06,1993-03-08,True,2022-03-11,
1838,22511,Kobutori,Finished Airing,G - All Ages,False,1918-03-19,,True,2022-03-11,
1839,22513,Freely Tomorrow,Finished Airing,G - All Ages,False,2012-10-12,,True,2022-03-11,
1840,22523,Sekai no Hikari: Shinran Shounin,Finished Airing,PG-13 - Teens 13 or older,False,1992-01-01,1999-03-05,True,2022-03-11,
1841,22535,Kiseijuu: Sei no Kakuritsu,Finished Airing,R - 17+ (violence & profanity),False,2014-10-09,2015-03-26,True,2022-03-11,
1842,22537,Yami Shibai 2,Finished Airing,PG-13 - Teens 13 or older,False,2014-07-07,2014-09-29,True,2022-03-11,
1843,22541,Oniku Daisuki! Zeushi-kun,Finished Airing,G - All Ages,False,2014-01-06,2014-03-24,True,2022-03-11,
1844,22547,Blade & Soul,Finished Airing,R - 17+ (violence & profanity),False,2014-04-04,2014-06-27,True,2022-03-11,
1845,22561,Virtual Star 2000,Finished Airing,R+ - Mild Nudity,False,2000-04-19,,True,2022-03-11,
1846,22563,Hangyodon no Hadaka no Ou-sama,Finished Airing,G - All Ages,False,2001-08-24,,True,2022-03-11,
1847,22565,Bad Badtz-Maru no Ari to Kirigirisu,Finished Airing,G - All Ages,False,2001-09-21,,True,2022-03-11,
1848,22567,Osaru no Monkichi no Kin no Ono Gin no Ono,Finished Airing,G - All Ages,False,2001-09-21,,True,2022-03-11,
1849,22569,Pom Pom Purin no Usagi to Kame,Finished Airing,G - All Ages,False,2001-10-26,,True,2022-03-11,
1850,22571,Ahiru no Pekkle no Ahiru no Drakestail,Finished Airing,G - All Ages,False,2001-11-23,,True,2022-03-11,
1851,22573,Kero Kero Keroppi no Aladdin to Mahou no Lamp,Finished Airing,G - All Ages,False,2001-11-23,,True,2022-03-11,
1852,22575,Ahiru no Pekkle no Minikui Ahiru no Ko,Finished Airing,G - All Ages,False,2001-12-21,,True,2022-03-11,
1853,22577,Pom Pom Purin no Kitakaze to Taiyou,Finished Airing,G - All Ages,False,2001-12-21,,True,2022-03-11,
1854,22583,Uchuu Kyoudai: Number Zero,Finished Airing,PG-13 - Teens 13 or older,False,2014-08-09,,True,2022-03-11,
1855,22585,Nukko.,Finished Airing,PG-13 - Teens 13 or older,False,2012-04-02,2012-09-19,True,2022-03-11,
1856,22591,Patalliro Saiyuuki! Special,Finished Airing,PG-13 - Teens 13 or older,False,2006-01-25,,True,2022-03-11,
1857,22593,Potecco Babies (2011),Finished Airing,G - All Ages,False,2011-04-22,2011-07-10,True,2022-03-11,
1858,22595,Kimezou no Kimarimonku Ja Kimaranee.,Finished Airing,G - All Ages,False,2010-10-03,2010-12-20,True,2022-03-11,
1859,22597,Kimezou no Kimarimonku Ja Kimaranee. Featuring Sabu-Otoko,Finished Airing,G - All Ages,False,2011-10-05,2012-04-19,True,2022-03-11,
1860,22603,Ahiru no Pekkle no Sindbad no Bouken,Finished Airing,G - All Ages,False,1993-10-21,,True,2022-03-11,
1861,22605,Kero Kero Keroppi no Ganbare! Keroppooz,Finished Airing,G - All Ages,False,1992-07-21,,True,2022-03-11,
1862,22607,Ahiru no Pekkle no Suieitaikai wa Oosawagi,Finished Airing,G - All Ages,False,1993-03-21,,True,2022-03-11,
1863,22609,Patty & Jimmy no Kimikoso Superstar,Finished Airing,G - All Ages,False,1994-03-21,,True,2022-03-11,
1864,22611,Ahiru no Pekkle no Aladdin to Mahou no Lamp,Finished Airing,G - All Ages,False,1993-09-21,,True,2022-03-11,
1865,22613,Kero Kero Keroppi no Yowamushi-ouji no Daibouken,Finished Airing,G - All Ages,False,1993-05-21,,True,2022-03-11,
