star_key,star_name,star_detected_disc,star_age,star_metallicity,star_sp_type,star_teff,star_magnetic_field,star_alternate_names,row_current,current_as_of,row_expired_date
5177,Kepler-980,,3.55,0.01,,5935.0,,"2MASS J19382712+4503366, KIC 8826168, KOI-1850, WISE J193827.11+450336.6",True,2022-05-01,
5178,KOI-4427,,3.6,-0.07,,3813.0,,None,True,2022-05-01,
5179,2MASS J19340993+4700284,,,,,,,10079420,True,2022-05-01,
5180,2MASS J19262476+3913419,,,-0.58,,6248.0,,4157488,True,2022-05-01,
5181,2MASS J19394429+4407473,,,-0.2,,6573.0,,8242350,True,2022-05-01,
5182,2MASS J19095063+5058302,,,-0.58,,5088.0,,12251650,True,2022-05-01,
5183,Kepler-1330,,4.9,0.08,,5608.0,,"2MASS J19221841+3957248, KIC 4831728, KOI-2739, WISE J192218.40+395724.8",True,2022-05-01,
5184,Kepler-1149,,3.98,0.02,,5833.0,,"2MASS J19364542+4509056, KIC 8892157, KOI-2224, WISE J193645.40+450905.5",True,2022-05-01,
5185,2MASS J19344062+4754241,,,-0.32,,6839.0,,10670112,True,2022-05-01,
5186,K2-248,,,-0.1,,5528.0,,"2MASS J12111613-0924503, EPIC 228739306, WISE J121116.14-092450.7",True,2022-05-01,
5187,Kepler-722,,4.37,0.02,,5863.0,,"2MASS J19210318+4433232, KIC 8490993, KOI-911, WISE J192103.19+443323.1",True,2022-05-01,
5188,Kepler-332,,,0.05,,4955.0,,"2MASS J19063911+4724493, KIC 10328393, KOI-1905, WISE J190639.09+472448.8",True,2022-05-01,
5189,GJ 3942,,,-0.04,M0,3867.0,,None,True,2022-05-01,
5190,Kepler-392,,,-0.297,,5938.0,,"2MASS J19143858+4322051, KIC 7673841, KOI-2585, WISE J191438.58+432205.3",True,2022-05-01,
5191,K2-178,,,0.09,,5525.0,,"2MASS J03313333+2226055, EPIC 210965800, WISE J033133.32+222605.3",True,2022-05-01,
5192,2MASS J19473114+4027193,,,-0.18,,6068.0,,5294945,True,2022-05-01,
5193,2MASS J19131869+4722537,,,0.44,,5546.0,,10265898,True,2022-05-01,
5194,BD+15 2375,,7.4,-0.22,,4649.0,,None,True,2022-05-01,
5195,K2-108,,7.8,0.36,,5599.0,,"EPIC 211736671, 2MASS J08133165+1625107, WISE J081331.64+162510.4",True,2022-05-01,
5196,K2-208,,,-0.11,,5582.0,,"2MASS J01230698+0053210, EPIC 220225178, WISE J012306.96+005320.5",True,2022-05-01,
5197,2MASS J20015376+4619553,,,-0.26,,5147.0,,9674789,True,2022-05-01,
5198,HD 160508,,,0.01,F8V,6212.0,,None,True,2022-05-01,
5199,2MASS J19384580+4937371,,,-0.22,,5031.0,,11616434,True,2022-05-01,
5200,2MASS J19371224+3931086,,,-0.64,,5977.0,,4474462,True,2022-05-01,
5201,GJ 758,,8.2,0.18,K0V,5425.0,,"Gliese 758, HR 7368, HD 182488",True,2022-05-01,
5202,Kepler-560,,4.07,-0.39,,3556.0,,"2MASS J20004946+4501053, KIC 8845205, KOI-463, Kepler-560 B",True,2022-05-01,
5203,2MASS J19345017+4517109,,,-0.22,,6217.0,,8958035,True,2022-05-01,
5204,2MASS J19191890+4506099,,,-0.14,,6003.0,,8880123,True,2022-05-01,
5205,2MASS J19533632+4450174,,,0.06,,5632.0,,8709688,True,2022-05-01,
5206,PSR 1719-14,,12.5,,PSR,,,None,True,2022-05-01,
5207,Kepler-1221,,4.57,0.09,,5194.0,,"2MASS J19031736+4542428, KIC 9269042, KOI-2397, WISE J190317.37+454242.6",True,2022-05-01,
5208,Kepler-908,,3.02,0.15,,5973.0,,"2MASS J19411740+3922353, KIC 4278221, KOI-1615, Kepler-908 A, WISE J194117.40+392235.2",True,2022-05-01,
5209,BD+63 1405,,,,K0,,,None,True,2022-05-01,
5210,Kepler-631,,2.51,0.23,,6185.0,,"2MASS J19473258+4013416, KIC 5120087, KOI-639, WISE J194732.57+401341.5",True,2022-05-01,
5211,2MASS J18492890+4815334,,,-0.24,,4403.0,,10843431,True,2022-05-01,
5212,2MASS J19483571+4617490,,,-0.12,,5461.0,,9602613,True,2022-05-01,
5213,KMT-2021-BLG-1898,,,,,,,None,True,2022-05-01,
5214,OGLE-2015-BLG-0954L,,,,,,,None,True,2022-05-01,
5215,SWEEPS-01,,,,,,,None,True,2022-05-01,
5216,Kepler-1095,,4.47,-0.09,,5658.0,,"2MASS J19330298+4121544, KIC 6047072, KOI-2100, WISE J193302.93+412154.7",True,2022-05-01,
5217,2MASS J19520021+4111491,,,-0.44,,6158.0,,5900235,True,2022-05-01,
5218,Kepler-480,,2.34,0.11,,6322.0,,"2MASS J19375133+4945541, KIC 11666881, KOI-167, WISE J193751.33+494554.1",True,2022-05-01,
5219,Kepler-1024,,5.25,-0.1,,5143.0,,"2MASS J19274823+3815061, KIC 3118797, KOI-1950, WISE J192748.21+381506.3",True,2022-05-01,
5220,2MASS J19254980+3744345,,,-0.22,,6431.0,,2443393,True,2022-05-01,
5221,2MASS J19272229+4907087,,,-0.18,,5258.0,,11350389,True,2022-05-01,
5222,2MASS J19422336+4335470,,,-0.52,,5834.0,,7834045,True,2022-05-01,
5223,2MASS J19065578+4940594,,,0.06,,6256.0,,11601972,True,2022-05-01,
5224,HD 79181,,,,G8 III,,,None,True,2022-05-01,
5225,2MASS J18532411+4520208,,,-0.06,,6422.0,,9002538,True,2022-05-01,
5226,2MASS J19545219+4032311,,,-1.72,,6423.0,,5390913,True,2022-05-01,
5227,Kepler-328,,,-0.186,,5914.0,,"2MASS J19431423+4000306, KIC 4939346, KOI-1873, WISE J194314.22+400030.6",True,2022-05-01,
5228,2MASS J19190557+4048026,,,0.12,,6078.0,,5613330,True,2022-05-01,
5229,HD 77065,,,-0.51,G5,4990.0,,None,True,2022-05-01,
5230,Kepler-625,,1.51,0.1,,5789.0,,"2MASS J19283611+3938152, KIC 4563268, KOI-627",True,2022-05-01,
5231,2MASS J19580623+4653573,,,-0.48,,5657.0,,9973109,True,2022-05-01,
5232,Kepler-200,,,-0.118,,5678.0,,"2MASS J18573837+4114148, KIC 5941160, KOI-654, WISE J185738.37+411414.9",True,2022-05-01,
5233,2MASS J19352967+3855209,,,0.07,,5993.0,,3859628,True,2022-05-01,
5234,HIP 41378,,,-0.11,,6199.0,,None,True,2022-05-01,
5235,Kepler-699,,4.57,-0.26,,5330.0,,"2MASS J19473316+4123459, KIC 6061119, KOI-846",True,2022-05-01,
5236,2MASS J18545421+4928462,,,0.0,,6144.0,,11493732,True,2022-05-01,
5237,2MASS J19310888+4324577,,,0.07,,10894.0,,7755741,True,2022-05-01,
5238,SDSS J141624+134826,,3.0,,,,,"SDSS 141624, SDSS J141624",True,2022-05-01,
5239,MASCARA-1,,1.0,0.0,A8,7554.0,,HD 201585,True,2022-05-01,
5240,Kepler-1617,,3.02,0.01,,6167.0,,"2MASS J19114493+4625065, KIC 9701962, KOI-4617, WISE J191144.92+462506.5",True,2022-05-01,
5241,K2-120,,,,M0V,4349.9,,"EPIC 211791178, 2MASS J08483431+1711267, WISE J084834.28+171126.8",True,2022-05-01,
5242,2MASS J19245223+4757077,,,-0.46,,5513.0,,10663976,True,2022-05-01,
5243,2MASS J19291281+4359017,,,-0.24,,5578.0,,8098960,True,2022-05-01,
5244,Kepler-77,,7.5,0.2,G5 V,5520.0,,"2MASS J19182590+4420435, KIC 8359498, KOI-127, WISE J191825.91+442043.5",True,2022-05-01,
5245,Kepler-208,,,,,6092.0,,"2MASS J19353364+4231408, KIC 7040629, KOI-671, WISE J193533.64+423140.6",True,2022-05-01,
5246,GJ 229,,,,M1 V,3564.0,,None,True,2022-05-01,
5247,K2-241,,,-0.44,,5262.0,,"2MASS J12045739-0648180, EPIC 201092629, TYC 4945-555-1, WISE J120457.32-064818.7",True,2022-05-01,
5249,Kepler-1522,,3.89,-0.07,,5706.0,,"2MASS J19192237+5204125, KIC 12784167, KOI-3848, WISE J191922.38+520412.7",True,2022-05-01,
5250,2MASS J19390776+3935474,,,0.42,,4553.0,,4476423,True,2022-05-01,
5251,KMT-2021-BLG-0322,,,,,,,None,True,2022-05-01,
5252,Kepler-1346,,3.09,0.04,,6133.0,,"2MASS J19272191+4510450, KIC 8885643, KOI-2789, WISE J192721.91+451045.0",True,2022-05-01,
5253,HD 92987,,7.75,-0.08,G2/3V,5779.0,,None,True,2022-05-01,
5254,2MASS J19234178+3826180,,,-0.3,,6348.0,,3340165,True,2022-05-01,
5255,Kepler-223,,,-0.211,,5829.0,,"2MASS J19531640+4716461, KIC 10227020, KOI-730, WISE J195316.39+471645.8",True,2022-05-01,
5256,2MASS J19153693+3909151,,,-0.76,,4329.0,,4047631,True,2022-05-01,
5257,2MASS J19213003+4126015,,,-0.12,,5799.0,,6119141,True,2022-05-01,
5258,HD 219666,,10.0,0.04,,5527.0,,None,True,2022-05-01,
5259,Kepler-1310,,4.17,-0.07,,5549.0,,"2MASS J18554080+4044244, KIC 5513012, KOI-2668, WISE J185540.80+404424.2",True,2022-05-01,
5260,2MASS J19393163+3909398,,,-0.22,,6124.0,,4070376,True,2022-05-01,
5261,Kepler-425,,5.0,0.24,K1 V,5170.0,,"2MASS J19212592+4034038, KIC 5357901, KOI-188, WISE J192125.91+403403.8",True,2022-05-01,
5262,GJ 785,IR Excess,,0.08,K1V,5144.0,,None,True,2022-05-01,
5263,2MASS J19435346+4438423,,,0.07,,6343.0,,8571421,True,2022-05-01,
5264,2MASS J19214209+4108209,,,0.0,,6081.0,,5872150,True,2022-05-01,
5265,2MASS J19395358+4700553,,,-0.04,,6140.0,,10083325,True,2022-05-01,
5266,WASP-5,,3.0,0.09,G5,5700.0,,None,True,2022-05-01,
5267,Kepler-362,,,-0.718,,5788.0,,"2MASS J19270519+4731476, KIC 10404582, KOI-2147, WISE J192705.18+473147.7",True,2022-05-01,
5268,Kepler-1217,,3.8,0.07,,5905.0,,"2MASS J19164480+5056152, KIC 12254378, KOI-2387, WISE J191644.80+505615.2",True,2022-05-01,
5269,WASP-141,,4.0,0.29,F9,5900.0,,None,True,2022-05-01,
5270,Kepler-1069,,4.37,0.04,,5722.0,,"2MASS J19235503+4759204, KIC 10663396, KOI-2046, WISE J192355.02+475920.2",True,2022-05-01,
5271,Kepler-488,,3.47,0.03,,5970.0,,"2MASS J18515188+4820422, KIC 10904857, KOI-194, WISE J185151.89+482042.2",True,2022-05-01,
5272,2MASS J19502809+4824291,,,0.14,,5611.0,,10989620,True,2022-05-01,
5273,Kepler-473,,6.92,0.12,,5816.0,,"2MASS J19063122+3856441, KIC 3835670, KOI-149, WISE J190631.22+385644.1",True,2022-05-01,
5274,2MASS J19513610+4805409,,,-0.06,,6273.0,,10749128,True,2022-05-01,
5275,2MASS J19365036+4628479,,,0.02,,6122.0,,9716028,True,2022-05-01,
5276,2MASS J19124367+4614462,,,-0.12,,4865.0,,9580167,True,2022-05-01,
5277,2MASS J19062088+3800038,,,-0.14,,6243.0,,2834463,True,2022-05-01,
5278,2MASS J19452661+4812468,,,-0.76,,6021.0,,10873178,True,2022-05-01,
5279,2MASS J19311911+4621567,,,-0.08,,5492.0,,9651602,True,2022-05-01,
5280,EPIC 248847494,,,-0.23,,4898.0,,2MASS J10373341 + 1150338,True,2022-05-01,
5282,2MASS J19143236+5054440,,,-0.08,,6102.0,,12253474,True,2022-05-01,
5283,K2-5,,,-0.33,K7.5 V,3930.0,,"EPIC 201338508, 2MASS J11171284-0152406, WISE J111712.83-015240.3",True,2022-05-01,
5284,2MASS J19071659+3751324,,,-0.2,,3627.0,,2557350,True,2022-05-01,
5285,2MASS J18554483+4906371,,,0.07,,6343.0,,11336883,True,2022-05-01,
5286,KELT-25,,0.46,0.3,A,8280.0,,"CD-24 5016, TOI 626",True,2022-05-01,
5287,2MASS J19242276+4200105,,,-0.46,,5127.0,,6603765,True,2022-05-01,
5288,TYC 2187-512-1,,,-0.18,,3735.0,,None,True,2022-05-01,
5289,HD 94834,,,,K1,4798.0,,None,True,2022-05-01,
5290,2MASS J19414552+4402209,,,-0.2,,6109.0,,8176564,True,2022-05-01,
5291,Kepler-513,,5.5,-0.01,,5849.0,,"2MASS J19001000+5004313, KIC 11802615, KOI-296, WISE J190009.99+500431.4",True,2022-05-01,
5292,TOI-1670,,2.53,0.09,,6170.0,,None,True,2022-05-01,
5293,HD 143361,,,0.29,G0V,,,None,True,2022-05-01,
5294,MXB 1658-298(AB),,,,,,,V* V2134 Oph,True,2022-05-01,
5295,2MASS J19425975+4422291,,,-0.16,,6208.0,,8376848,True,2022-05-01,
5296,2MASS J19033389+4410542,,,-0.14,,6003.0,,8219673,True,2022-05-01,
5297,2MASS J19450735+5045204,,,-0.44,,5116.0,,12168993,True,2022-05-01,
5298,2MASS J19313638+3817495,,,-0.16,,4960.0,,3122913,True,2022-05-01,
5299,WASP-48,,,-0.12,,5990.0,,None,True,2022-05-01,
5300,Kepler-667,,4.68,0.15,,5327.0,,"2MASS J19421321+4901024, KIC 11304958, KOI-764, WISE J194213.22+490102.3",True,2022-05-01,
5301,HD 32518,,5.83,-0.15,K1III,4580.0,,None,True,2022-05-01,
5302,2MASS J19472307+4008190,,,-0.26,,6086.0,,5031857,True,2022-05-01,
5303,TOI-811,,,0.41,,6013.0,,None,True,2022-05-01,
5304,2MASS J19272341+3908368,,,-0.28,,6401.0,,4058169,True,2022-05-01,
5305,2MASS J19451594+4226006,,,-0.24,,6178.0,,6965293,True,2022-05-01,
5306,2MASS J19024607+4541218,,,-0.5,,6106.0,,9205938,True,2022-05-01,
5307,HD 40956,,1.35,0.14,K0,4869.0,,None,True,2022-05-01,
5308,HD 23079,,6.53,-0.24,F8/G0 V,5848.0,,None,True,2022-05-01,
5309,HD 106270,,4.3,0.08,G5,5638.0,,None,True,2022-05-01,
5310,TOI-849,,6.7,0.19,G,5375.3,,TIC 33595516,True,2022-05-01,
5311,WASP-37,,11.0,-0.4,G2,5800.0,,None,True,2022-05-01,
5312,K2-116,,,,K7V,4348.35,,"BD-12 6259, EPIC 206119924, 2MASS J22243636-1134428, HIP 110620, TYC 5807-01363-1, WISE J222436.50-113444.7",True,2022-05-01,
5313,2MASS J19522728+4533483,,,-0.14,,6328.0,,9173014,True,2022-05-01,
5314,V470 Cam (AB),,,,sdB+dM,,,"HS 0705+6700, HS 0705+6700 (AB), V470 Cam (AB)",True,2022-05-01,
5315,K2-84,,,,,5652.0,,"2MASS J03431422+1638044, EPIC 210577548, WISE J034314.24+163804.1",True,2022-05-01,
5316,HATS-46,,3.0,-0.06,G,5495.0,,2MASS-00264858-5618580,True,2022-05-01,
5317,HD 108863,,1.8,0.2,K0,4956.0,,None,True,2022-05-01,
5318,Kepler-958,,4.37,0.01,,5421.0,,"2MASS J19090160+4604003, KIC 9455325, KOI-1813, WISE J190901.59+460400.2",True,2022-05-01,
5319,2MASS J19042658+3736426,,,0.14,,5461.0,,2283362,True,2022-05-01,
5320,2MASS J19120628+4407079,,,-0.06,,5377.0,,8223655,True,2022-05-01,
5321,Kepler-529,,3.98,-0.1,,6087.0,,"2MASS J19033320+4752493, KIC 10587105, KOI-339, WISE J190333.21+475249.2",True,2022-05-01,
5322,Kepler-1339,,5.62,0.01,,5586.0,,"2MASS J18545899+4822242, KIC 10905911, KOI-2754, WISE J185458.97+482224.4",True,2022-05-01,
5323,USco1602-2401,,,,K4,4550.0,,None,True,2022-05-01,
5324,KIC 10001893,,,,,26700.0,,None,True,2022-05-01,
5325,2MASS J19222590+4112039,,,-0.12,,5573.0,,5956656,True,2022-05-01,
5326,HIP 67522,,0.017,,,5675.0,,None,True,2022-05-01,
5327,2MASS J19372763+4630063,,,0.32,,5162.0,,9776794,True,2022-05-01,
5328,Kepler-1427,,4.07,0.06,,5793.0,,"2MASS J19412392+4506523, KIC 8895758, KOI-3106, WISE J194123.91+450652.3",True,2022-05-01,
5329,2MASS J19045357+3815294,,,0.08,,6071.0,,3098810,True,2022-05-01,
5330,TOI-620,,7.2,0.35,M2.5V,3708.0,,None,True,2022-05-01,
5331,Kepler-1112,,2.09,0.04,,6496.0,,"2MASS J19475251+4745053, KIC 10549023, KOI-2131, WISE J194752.50+474505.4",True,2022-05-01,
5332,HD 131399A,,,,A1V,,,None,True,2022-05-01,
5333,2MASS J19265428+3731440,,,-0.1,,3972.0,,2161536,True,2022-05-01,
5334,HIP 34222,,,,K7V,,,None,True,2022-05-01,
5335,2MASS J20011589+4529434,,,0.02,,6120.0,,9117416,True,2022-05-01,
5336,2MASS J19441777+3909294,,,-0.42,,5829.0,,4076061,True,2022-05-01,
5337,Kepler-1612,,4.57,0.03,,5643.0,,"2MASS J19250006+4539182, KIC 9216775, KOI-4513, WISE J192500.06+453918.2",True,2022-05-01,
5338,Kepler-1497,,4.27,0.01,,5675.0,,"2MASS J19444707+4538035, KIC 9230021, KOI-3429, WISE J194447.07+453803.5",True,2022-05-01,
5412,2MASS J19315644+4630236,,,0.46,,5623.0,,9773270,True,2022-05-01,
5339,Kepler-839,,2.82,0.29,,6058.0,,"2MASS J19241792+4514333, KIC 8950853, KOI-1412, WISE J192417.92+451433.2",True,2022-05-01,
5340,HD 148284,,8.7,,K0,5572.0,,None,True,2022-05-01,
5341,USco 1621 A,,,,M2.5,3460.0,,None,True,2022-05-01,
5342,2MASS J19423038+4907495,,,-0.04,,6011.0,,11358389,True,2022-05-01,
5343,2MASS J19475090+4815230,,,0.28,,6271.0,,10875007,True,2022-05-01,
5344,K2-257,,,-0.03,,3725.0,,"2MASS J12330683-0157113, EPIC 228974324, WISE J123306.80-015711.7",True,2022-05-01,
5345,HD 45184,IR Excess,,,G1.5V,,,None,True,2022-05-01,
5346,K2-225,,,0.38,,5742.0,,"2MASS J12260991-0937292, EPIC 228734900, TYC 5527-378-1, WISE J122609.87-093729.3",True,2022-05-01,
5347,2MASS J19425705+3854140,,,0.36,,5749.0,,3867794,True,2022-05-01,
5348,BD+45 564,,,,K1,,,None,True,2022-05-01,
5349,2MASS J1450-7841 A,,,,M8p,,,None,True,2022-05-01,
5350,Kepler-177,,,-0.11,,5732.0,,"2MASS J19041131+4503115, KIC 8806123, KOI-523, WISE J190411.31+450311.5",True,2022-05-01,
5351,2MASS J19404699+4225080,,,-0.26,,6366.0,,6960446,True,2022-05-01,
5352,TOI-837,,,,,,,None,True,2022-05-01,
5353,Kepler-248,,,0.171,,5190.0,,"2MASS J19321473+4334528, KIC 7825899, KOI-896, WISE J193214.73+433453.1",True,2022-05-01,
5354,2MASS J18573179+4418296,,,-0.14,,5993.0,,8349399,True,2022-05-01,
5355,HR 2562,IR Excess,0.6,0.015,F5V,,,None,True,2022-05-01,
5356,2MASS J19443744+4455123,,,-0.42,,5258.0,,8765560,True,2022-05-01,
5357,2MASS J19033018+4119567,,,-0.06,,6197.0,,6026737,True,2022-05-01,
5358,Kepler-285,,,-0.063,,5411.0,,"2MASS J19253381+4803561, KIC 10730034, KOI-1305, WISE J192533.80+480356.0",True,2022-05-01,
5359,K2-169,,,0.26,,5548.0,,"2MASS J22281062-1435577, EPIC 206007892, WISE J222810.61-143557.6",True,2022-05-01,
5360,2M 0441+23,,0.001,,M8.5,,,None,True,2022-05-01,
5361,2MASS J19440165+5016545,,,-0.2,,6014.0,,11922778,True,2022-05-01,
5362,HD 75784,,4.0,0.25,K3 IV,4917.0,,None,True,2022-05-01,
5363,Kepler-1582,,7.76,0.48,,3208.0,,"2MASS J19173039+4109311, KIC 5868793, KOI-4290",True,2022-05-01,
5364,2MASS J19332332+4615195,,,-0.58,,6201.0,,9591728,True,2022-05-01,
5365,2MASS J19252710+4719433,,,-0.2,,5208.0,,10272858,True,2022-05-01,
5366,Kepler-377,,,-0.497,,5949.0,,"2MASS J19414128+3844084, KIC 3661886, KOI-2279, WISE J194141.28+384408.4",True,2022-05-01,
5367,2MASS J19091019+3922596,,,-0.34,,5530.0,,4248120,True,2022-05-01,
5368,2MASS J19381606+4604328,,,0.07,,6108.0,,9472000,True,2022-05-01,
5369,HAT-P-37,,3.6,0.03,,5500.0,,None,True,2022-05-01,
5370,2MASS J19200371+4412200,,,-0.54,,5003.0,,8294683,True,2022-05-01,
5371,Kepler-1605,,4.68,-0.01,,5280.0,,"2MASS J19083237+4729190, KIC 10329196, KOI-4446, WISE J190832.38+472919.0",True,2022-05-01,
5372,2MASS J19315198+3953587,,,-0.28,,5588.0,,4750669,True,2022-05-01,
5373,IC 4651 9122,,,0.12,,,,None,True,2022-05-01,
5374,EPIC 246851721,,3.09,0.139,F5V,6189.0,,"TYC 1283-739-1, 2MASS J05154075+1616435",True,2022-05-01,
5375,Kepler-890,,3.63,0.09,,5954.0,,"2MASS J19134457+4345485, KIC 7951018, KOI-1553, WISE J191344.57+434548.4",True,2022-05-01,
5376,K2-165,,,-0.05,,5185.0,,"2MASS J12193607+0058064, EPIC 201528828, TYC 281-875-1, WISE J121936.10+005806.0",True,2022-05-01,
5377,2MASS J18481279+4251538,,,-0.02,,5841.0,,7257373,True,2022-05-01,
5378,2MASS J19513983+4129083,,,-0.74,,5503.0,,6146838,True,2022-05-01,
5379,Kepler-928,,4.37,-0.11,,4700.0,,"2MASS J19194097+4132341, KIC 6198999, KOI-1687, WISE J191940.95+413233.9",True,2022-05-01,
5380,Kepler-502,,3.09,0.05,,6125.0,,"2MASS J19241923+4351367, KIC 8026752, KOI-240, WISE J192419.22+435136.7",True,2022-05-01,
5381,Kepler-1041,,3.55,0.01,,5957.0,,"2MASS J19353162+4940593, KIC 11614617, KOI-1990, WISE J193531.61+494059.3",True,2022-05-01,
5382,2MASS J19362596+4446145,,,0.0,,5717.0,,8630788,True,2022-05-01,
5383,EPIC 206215704,,,,,,,"2MASS J22202278-0930341, K2-302",True,2022-05-01,
5384,2MASS J19351838+3851238,,,-0.12,,5868.0,,3756264,True,2022-05-01,
5385,2MASS J19012764+4912056,,,-0.06,,6133.0,,11391755,True,2022-05-01,
5386,2MASS J19291780+4302004,,,-0.02,,6049.0,,7446631,True,2022-05-01,
5387,2MASS J19531056+4141016,,,-0.16,,6343.0,,6309763,True,2022-05-01,
5388,CoRoT-33,,4.6,0.44,G9V,5225.0,,"2MASS 18383391 + 0537287, USNO-A2 0900-13338694",True,2022-05-01,
5389,HD 203473,,5.22,0.19,G5,5780.0,,None,True,2022-05-01,
5390,2MASS J19134761+4942505,,,-0.06,,5874.0,,11655826,True,2022-05-01,
5391,HATS-74A,,11.0,0.514,,3777.0,,TOI-737,True,2022-05-01,
5392,2MASS J19470579+4047358,,,0.08,,5843.0,,5552562,True,2022-05-01,
5393,2MASS J18480021+4457387,,,-0.36,,5668.0,,8733497,True,2022-05-01,
5394,2MASS J19424271+5115282,,,-0.2,,4412.0,,12416987,True,2022-05-01,
5395,2MASS J19415148+4601011,,,-0.6,,4612.0,,9474485,True,2022-05-01,
5396,2MASS J19202820+4452225,,,0.16,,5882.0,,8684730,True,2022-05-01,
5397,2MASS J19325928+4503232,,,-0.28,,5423.0,,8822421,True,2022-05-01,
5398,2MASS J19232499+5113221,,,-0.2,,5446.0,,12406749,True,2022-05-01,
5399,CoRoT-16,,6.73,0.19,G5V,5650.0,,None,True,2022-05-01,
5400,HD 215456,,,,G0.5V,,,None,True,2022-05-01,
5401,Kepler-761,,4.07,-0.09,,5706.0,,"2MASS J19220086+4408368, KIC 8229696, KOI-1072, WISE J192200.78+440836.3",True,2022-05-01,
5402,Kepler-1559,,4.27,-0.04,,5316.0,,"2MASS J19290877+4204208, KIC 6607644, KOI-4159, WISE J192908.77+420421.3",True,2022-05-01,
5403,HAT-P-33,,2.4,0.05,F,6401.0,,None,True,2022-05-01,
5404,2MASS J19112594+4232334,,,0.02,,3770.0,,7021681,True,2022-05-01,
5405,Kepler-934,,4.47,0.01,,5001.0,,"2MASS J19210923+4345191, KIC 7955580, KOI-1711, WISE J192109.22+434519.0",True,2022-05-01,
5406,Kepler-662,,3.63,-0.03,,4897.0,,"2MASS J19215163+4755450, KIC 10662202, KOI-750, WISE J192151.62+475544.9",True,2022-05-01,
5407,2MASS J18530028+4043231,,,-0.2,,5915.0,,5511659,True,2022-05-01,
5408,Kepler-543,,5.75,-0.19,,4671.0,,"2MASS J19085249+3851450, KIC 3733628, KOI-387, WISE J190852.49+385145.1",True,2022-05-01,
5409,2MASS J19360367+4249277,,,-0.02,,6063.0,,7289338,True,2022-05-01,
5410,HD 152843,,,-0.16,G0,6310.0,,TOI-2319,True,2022-05-01,
5411,HD 25723,,0.95,-0.03,K1 III,4766.0,,None,True,2022-05-01,
5413,2MASS J19384726+4643127,,,-0.26,,6363.0,,9898017,True,2022-05-01,
5414,GSC 08047-00232,,0.03,,K2V,,,2MASS J01521461-5219332,True,2022-05-01,
5415,CoRoT-10,,3.0,0.26,K1V,5075.0,,None,True,2022-05-01,
5416,Kepler-656,,4.37,-0.04,,5281.0,,"2MASS J19131869+4722537, KIC 10265898, KOI-732, WISE J191318.69+472253.5",True,2022-05-01,
5417,2MASS J19345072+4753151,,,0.0,,4904.0,,10604592,True,2022-05-01,
5418,2MASS J20041157+4436108,,,-0.52,,6465.0,,8590527,True,2022-05-01,
5419,KMT-2019-BLG-1042,,,,,,,None,True,2022-05-01,
5420,Kepler-1651,,,-0.16,,3713.0,,"KIC 10905746, 2MASS J18543080+4823277, KOI 1725 A, KOI-1725, Kepler-1651 A, WISE J185430.87+482327.0",True,2022-05-01,
5421,2MASS J19370886+4201580,,,0.07,,6675.0,,6614748,True,2022-05-01,
5422,SWEEPS-11,,,,,,,None,True,2022-05-01,
5423,Kepler-1014,,4.79,-0.06,,5388.0,,"2MASS J19002928+4406381, KIC 8218379, KOI-1920, WISE J190029.28+440638.0",True,2022-05-01,
5424,2MASS J19560847+4552094,,,-0.26,,4961.0,,9363944,True,2022-05-01,
5425,2MASS J19424101+4749494,,,-0.5,,6068.0,,10610039,True,2022-05-01,
5426,Kepler-1374,,4.47,-0.13,,5323.0,,"2MASS J19252399+4510201, KIC 8884274, KOI-2868, WISE J192523.99+451020.2",True,2022-05-01,
5427,2MASS J19092816+4646071,,,0.2,,4703.0,,9881660,True,2022-05-01,
5428,2MASS J19262130+4454270,,,0.3,,5086.0,,8752940,True,2022-05-01,
5429,HD 214823,,2.7,0.17,G0V,5933.0,,None,True,2022-05-01,
5430,alf Cen A,,,,G2V,,,None,True,2022-05-01,
5431,2MASS J19471920+4432569,,,-0.18,,6082.0,,8509781,True,2022-05-01,
5432,eta Cet,,,0.12,K1III,4528.0,,None,True,2022-05-01,
5433,BD+20 2457,,,-1.0,K2II,4127.0,,None,True,2022-05-01,
5434,2MASS J19404529+3901071,,,0.07,,6362.0,,3968809,True,2022-05-01,
5435,Kepler-1248,,1.51,0.24,,6149.0,,"2MASS J19121423+5121160, KIC 12454461, KOI-2463, WISE J191214.22+512115.9",True,2022-05-01,
5436,OGLE-TR-113,,0.7,0.14,K,4752.0,,None,True,2022-05-01,
5437,Kepler-428,,5.0,0.09,K1 V,5150.0,,"2MASS J19221961+4034386, KIC 5358624, KOI-830",True,2022-05-01,
5438,beta Umi,,2.95,-0.27,K4III,4126.0,,bet Umi,True,2022-05-01,
5439,HD 45364,,,-0.17,K0V,5434.0,,None,True,2022-05-01,
5440,2MASS J19230771+3811160,,,-0.1,,3741.0,,2986833,True,2022-05-01,
5441,WASP-140,,1.6,0.12,K0,5260.0,,None,True,2022-05-01,
5442,KMT-2018:BLG-1996L,,,,,,,None,True,2022-05-01,
5443,GJ 3341,,,-0.09,M2.5,3526.0,,None,True,2022-05-01,
5444,Kepler-1677,,,0.14,,5804.5,,"10094670, 2MASS J19535839+4700469, KIC 10094670, KOI-1984, WISE J195358.38+470046.9",True,2022-05-01,
5445,2MASS J19541164+4645239,,,-0.34,,6211.0,,9909965,True,2022-05-01,
